,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Total_Working_Days,Avg_Daily_Hours,Median_Daily_Hours,Std_Daily_Hours,Overtime_Days_8.5h,Overtime_Days_10h,Late_Arrival_Rate,Absence_Rate,Very_Early_Start_Rate,Early_Leave_Rate,Friday_Evening_Presence_Rate,Monday_Morning_Presence_Rate,Attrition_Num,Young_Stagnation,Avg_Work_Hours,Work_Intensity,Overtime_Flag,Distance_Bin,Age_Group,LongHours,Is_Young,LowIncome
66,30,No,1,Research & Development,13,3,Life Sciences,67,Female,4,Research Director,Married,41970,1.0,13,0,11.0,3,10,1,9,3,3,4.0,4.0,3.0,232,6.184816810344828,6.1883333333333335,0.30135470770984446,0,0,0.03614457831325301,0.11646586345381527,0.0,0.7228915662650602,0.0,0.0038314176245210726,0,0,10.727235717498877,1.3409044646873596,1,Loin (11-20km),26-35,1,0,1
67,31,No,2,Research & Development,2,1,Life Sciences,68,Female,1,Manager,Married,97130,1.0,17,0,10.0,5,10,8,9,2,3,3.0,3.0,3.0,227,6.609300048947627,6.626111111111111,0.2789062847518742,0,0,0.04417670682730924,0.13654618473895583,0.0,0.37349397590361444,0.0,0.0,0,0,6.184816810344828,0.7731021012931035,0,Très proche (0-2km),26-35,0,0,0
68,39,No,2,Research & Development,19,4,Medical,69,Female,1,Research Scientist,Married,20620,1.0,13,0,21.0,4,21,13,3,3,3,3.0,4.0,3.0,228,6.07624634502924,6.063888888888888,0.2804976538442189,0,0,0.040160642570281124,0.13253012048192772,0.0,0.7590361445783133,0.0,0.0038314176245210726,0,0,6.609300048947627,0.8261625061184533,0,Loin (11-20km),36-45,0,0,1
69,39,Yes,1,Research & Development,1,1,Medical,70,Female,1,Laboratory Technician,Married,42840,4.0,17,1,12.0,0,1,0,0,3,3,4.0,3.0,2.0,246,9.971745709123757,9.968333333333334,0.28548736032515265,246,108,0.028112449799196786,0.060240963855421686,0.0,0.0,0.1839080459770115,0.0038314176245210726,1,0,6.07624634502924,0.759530793128655,0,Très proche (0-2km),36-45,0,0,1
70,33,No,2,Sales,4,2,Life Sciences,71,Male,4,Research Scientist,Single,47880,3.0,11,1,9.0,0,7,0,1,3,3,2.0,4.0,2.0,242,7.42145202020202,7.4238888888888885,0.2917561304865799,0,0,0.04417670682730924,0.07630522088353414,0.0,0.01606425702811245,0.011494252873563218,0.007662835249042145,0,0,9.971745709123757,1.2464682136404697,1,Proche (3-10km),26-35,1,0,1
71,47,No,1,Research & Development,4,3,Life Sciences,72,Female,2,Healthcare Representative,Married,59060,4.0,23,0,21.0,4,3,1,1,4,4,4.0,3.0,3.0,243,6.493810013717422,6.501666666666667,0.2847527394155275,0,0,0.040160642570281124,0.07228915662650602,0.0,0.4859437751004016,0.0,0.0,0,0,7.42145202020202,0.9276815025252525,0,Proche (3-10km),>45,0,0,0
72,43,No,2,Research & Development,14,3,Medical,73,Female,5,Research Director,Divorced,38860,1.0,17,2,9.0,2,9,0,0,3,3,3.0,3.0,4.0,235,6.299470449172577,6.296388888888889,0.2845542656240089,0,0,0.04819277108433735,0.10441767068273092,0.0,0.6104417670682731,0.0,0.0,0,0,6.493810013717422,0.8117262517146777,0,Loin (11-20km),36-45,0,0,1
73,27,No,0,Research & Development,2,3,Life Sciences,74,Male,1,Research Director,Married,168230,0.0,17,0,6.0,3,5,1,4,3,3,3.0,2.0,3.0,231,9.316973304473304,9.3225,0.29133856258140395,230,3,0.0321285140562249,0.12048192771084337,0.0,0.0,0.16475095785440613,0.0038314176245210726,0,0,6.299470449172577,0.7874338061465721,0,Très proche (0-2km),26-35,0,1,0
74,54,No,2,Research & Development,1,4,Life Sciences,75,Male,2,Research Scientist,Single,29330,3.0,12,2,20.0,2,4,0,3,3,3,4.0,3.0,2.0,232,6.097862787356322,6.090833333333333,0.2879511325468833,0,0,0.040160642570281124,0.11646586345381527,0.0,0.7269076305220884,0.0,0.007662835249042145,0,0,9.316973304473304,1.164621663059163,1,Très proche (0-2km),>45,1,0,1
75,43,No,1,Research & Development,7,2,Life Sciences,76,Female,2,Manager,Married,65000,8.0,23,0,10.0,3,1,0,0,3,4,3.0,1.0,2.0,238,7.217327264239029,7.236388888888889,0.285977028084907,0,0,0.04819277108433735,0.09236947791164658,0.0,0.028112449799196786,0.0,0.0,0,0,6.097862787356322,0.7622328484195402,0,Proche (3-10km),36-45,0,0,0
76,45,No,1,Sales,3,1,Marketing,77,Female,1,Sales Executive,Married,171740,9.0,14,1,12.0,6,10,9,8,3,3,4.0,4.0,3.0,242,7.100070018365472,7.096527777777778,0.30205774991902257,0,0,0.0321285140562249,0.07630522088353414,0.0,0.0642570281124498,0.0,0.007662835249042145,0,0,7.217327264239029,0.9021659080298786,0,Proche (3-10km),>45,0,0,0
77,40,No,1,Research & Development,2,4,Other,78,Male,4,Research Scientist,Married,50330,2.0,14,2,6.0,6,4,0,2,3,3,2.0,4.0,2.0,231,9.914107744107746,9.9075,0.2982920757272086,231,84,0.0321285140562249,0.12048192771084337,0.0,0.0,0.1724137931034483,0.011494252873563218,0,0,7.100070018365472,0.887508752295684,0,Très proche (0-2km),36-45,0,0,0
78,29,Yes,1,Research & Development,29,3,Medical,79,Female,1,Research Scientist,Married,23070,1.0,13,1,7.0,0,7,0,7,3,3,2.0,1.0,2.0,230,10.477788647342997,10.473333333333333,0.3013667810340338,230,215,0.028112449799196786,0.12449799196787148,0.0,0.0,0.16475095785440613,0.007662835249042145,1,0,9.914107744107746,1.2392634680134682,1,Très loin (>20km),26-35,1,1,1
79,29,No,1,Human Resources,8,3,Medical,80,Male,3,Sales Representative,Single,25870,0.0,22,2,4.0,3,3,2,2,3,4,2.0,4.0,3.0,239,6.906938633193863,6.943611111111111,0.2945512458116299,0,0,0.024096385542168676,0.08835341365461848,0.0,0.14457831325301204,0.0,0.007662835249042145,0,0,10.477788647342997,1.3097235809178747,1,Proche (3-10km),26-35,1,1,1
80,30,No,1,Research & Development,10,3,Life Sciences,81,Male,2,Research Scientist,Divorced,55070,1.0,12,2,10.0,2,10,1,2,2,3,4.0,3.0,3.0,232,7.58909243295019,7.572777777777778,0.30339471163352477,0,0,0.024096385542168676,0.11646586345381527,0.0,0.004016064257028112,0.02681992337164751,0.0,0,0,6.906938633193863,0.8633673291492329,0,Proche (3-10km),26-35,0,0,0
81,27,No,1,Research & Development,11,2,Medical,82,Male,1,Manager,Married,43930,1.0,18,1,8.0,2,8,0,7,2,3,2.0,2.0,3.0,244,6.079724499089253,6.100972222222222,0.2943418133372729,0,0,0.04819277108433735,0.06827309236947791,0.0,0.8032128514056225,0.0,0.0038314176245210726,0,0,7.58909243295019,0.9486365541187738,0,Loin (11-20km),26-35,0,1,1
82,37,No,1,Sales,1,4,Life Sciences,83,Male,2,Healthcare Representative,Divorced,133480,7.0,14,0,8.0,4,6,0,4,3,3,4.0,4.0,2.0,236,6.001112288135593,5.9833333333333325,0.28698764661637055,0,0,0.028112449799196786,0.10040160642570281,0.0,0.8554216867469879,0.0,0.007662835249042145,0,0,6.079724499089253,0.7599655623861566,0,Très proche (0-2km),36-45,0,0,0
83,38,No,1,Research & Development,28,4,Medical,84,Male,1,Laboratory Technician,Divorced,65830,0.0,12,0,12.0,1,11,2,9,3,3,3.0,4.0,3.0,242,8.983123278236915,8.976944444444445,0.30337051660835973,231,0,0.0321285140562249,0.07630522088353414,0.0,0.0,0.1724137931034483,0.007662835249042145,0,0,6.001112288135593,0.7501390360169491,0,Très loin (>20km),36-45,0,0,0
84,31,No,1,Research & Development,6,3,Medical,85,Female,3,Manager,Single,81030,1.0,15,1,11.0,5,11,4,10,3,3,3.0,4.0,3.0,238,10.426184640522877,10.434444444444445,0.3131386822963048,238,215,0.008032128514056224,0.09236947791164658,0.0,0.0,0.1724137931034483,0.022988505747126436,0,0,8.983123278236915,1.1228904097796144,1,Proche (3-10km),26-35,0,0,0
85,29,No,1,Research & Development,3,4,Life Sciences,86,Male,3,Sales Executive,Divorced,39780,1.0,11,0,7.0,0,7,1,7,3,3,4.0,2.0,3.0,244,8.387526183970857,8.40388888888889,0.27280974179862133,93,0,0.024096385542168676,0.06827309236947791,0.0,0.0,0.1532567049808429,0.007662835249042145,0,0,10.426184640522877,1.3032730800653596,1,Proche (3-10km),26-35,1,1,1
86,35,No,1,Sales,16,2,Technical Degree,87,Male,3,Manager,Single,25440,0.0,13,1,17.0,3,16,0,13,4,3,3.0,2.0,3.0,233,7.9120386266094425,7.9222222222222225,0.29151719521946,5,0,0.01606425702811245,0.11244979919678715,0.0,0.0,0.06513409961685823,0.01532567049808429,0,0,8.387526183970857,1.0484407729963572,0,Loin (11-20km),36-45,0,0,1
87,23,No,1,Research & Development,20,4,Life Sciences,88,Male,1,Manufacturing Director,Divorced,53990,1.0,23,0,4.0,2,4,0,2,2,4,3.0,4.0,2.0,237,7.105291842475386,7.1194444444444445,0.29158108857541104,0,0,0.040160642570281124,0.0963855421686747,0.0,0.05622489959839357,0.007662835249042145,0.0038314176245210726,0,0,7.9120386266094425,0.9890048283261803,0,Loin (11-20km),<25,0,1,0
88,41,No,1,Research & Development,9,2,Life Sciences,89,Female,1,Laboratory Technician,Single,54870,6.0,19,2,8.0,0,5,1,2,3,3,4.0,2.0,3.0,239,9.688633193863318,9.686388888888889,0.2863867818652617,239,27,0.03614457831325301,0.08835341365461848,0.0,0.0,0.17624521072796934,0.0038314176245210726,0,0,7.105291842475386,0.8881614803094232,0,Proche (3-10km),36-45,0,0,0
89,47,No,2,Sales,1,3,Medical,90,Female,2,Laboratory Technician,Single,68340,3.0,16,1,5.0,2,0,0,0,4,3,2.0,3.0,3.0,239,7.770347512784752,7.791666666666667,0.3013260125248705,2,0,0.040160642570281124,0.08835341365461848,0.0,0.004016064257028112,0.04980842911877394,0.007662835249042145,0,0,9.688633193863318,1.2110791492329147,1,Très proche (0-2km),>45,1,0,0
90,42,No,1,Research & Development,3,4,Life Sciences,91,Male,1,Manager,Single,10910,2.0,22,0,16.0,0,1,0,0,1,4,1.0,4.0,3.0,237,6.284280356305673,6.2683333333333335,0.2970647525484169,0,0,0.0321285140562249,0.0963855421686747,0.0,0.6706827309236948,0.0,0.007662835249042145,0,0,7.770347512784752,0.971293439098094,0,Proche (3-10km),36-45,0,0,1
91,29,No,0,Sales,22,4,Marketing,92,Male,2,Human Resources,Married,57360,1.0,22,0,4.0,1,4,0,2,2,4,4.0,3.0,2.0,233,6.306108726752504,6.3213888888888885,0.3147514859255347,0,0,0.024096385542168676,0.11244979919678715,0.0,0.6104417670682731,0.0,0.0038314176245210726,0,0,6.284280356305673,0.7855350445382091,0,Très loin (>20km),26-35,0,1,0
92,42,No,1,Sales,7,4,Medical,93,Male,3,Research Scientist,Divorced,22260,0.0,12,1,4.0,3,3,1,0,2,3,3.0,3.0,3.0,228,8.831585038986356,8.82888888888889,0.3114763351845715,190,0,0.028112449799196786,0.13253012048192772,0.0,0.0,0.16475095785440613,0.0038314176245210726,0,0,6.306108726752504,0.788263590844063,0,Proche (3-10km),36-45,0,0,1
93,32,No,1,Research & Development,2,3,Medical,94,Male,2,Research Scientist,Married,57470,1.0,13,0,8.0,0,8,0,7,3,3,3.0,2.0,3.0,231,7.722377344877344,7.713888888888889,0.30367038294252924,1,0,0.03614457831325301,0.12048192771084337,0.0,0.0,0.05747126436781609,0.0038314176245210726,0,0,8.831585038986356,1.1039481298732945,1,Très proche (0-2km),26-35,0,0,0
94,48,No,1,Sales,13,4,Medical,95,Male,4,Sales Executive,Married,98540,3.0,16,1,15.0,2,0,0,0,2,3,1.0,3.0,1.0,233,7.317479732951836,7.321944444444444,0.2713736160733708,0,0,0.028112449799196786,0.11244979919678715,0.0,0.024096385542168676,0.0038314176245210726,0.007662835249042145,0,0,7.722377344877344,0.965297168109668,0,Loin (11-20km),>45,0,0,0
95,37,No,1,Research & Development,8,5,Technical Degree,96,Male,2,Manufacturing Director,Divorced,54670,4.0,12,0,13.0,2,7,6,7,3,3,3.0,1.0,3.0,247,10.798262483130904,10.810277777777777,0.2956162887590206,247,244,0.024096385542168676,0.05622489959839357,0.0,0.0,0.1839080459770115,0.011494252873563218,0,0,7.317479732951836,0.9146849666189795,0,Proche (3-10km),36-45,0,0,0
96,30,No,0,Sales,25,4,Other,97,Male,1,Healthcare Representative,Married,53800,7.0,21,1,4.0,0,2,2,2,3,4,4.0,3.0,4.0,245,10.40136394557823,10.407222222222222,0.30439825025914796,245,222,0.0321285140562249,0.0642570281124498,0.0,0.0,0.18007662835249041,0.007662835249042145,0,0,10.798262483130904,1.349782810391363,1,Très loin (>20km),26-35,1,0,0
97,26,No,1,Sales,28,3,Medical,98,Female,5,Laboratory Technician,Married,51510,1.0,15,3,8.0,3,8,7,7,3,3,3.0,3.0,3.0,243,5.994326703246457,5.9944444444444445,0.30340839593398033,0,0,0.028112449799196786,0.07228915662650602,0.0,0.8835341365461847,0.0,0.007662835249042145,0,1,10.40136394557823,1.3001704931972788,1,Très loin (>20km),26-35,1,1,0
98,42,No,1,Sales,2,2,Medical,99,Female,1,Laboratory Technician,Single,21330,3.0,13,2,14.0,2,1,0,0,3,3,1.0,4.0,3.0,239,6.113110181311018,6.088611111111111,0.32177730447442116,0,0,0.020080321285140562,0.08835341365461848,0.0,0.7791164658634538,0.0,0.0,0,0,5.994326703246457,0.7492908379058071,0,Très proche (0-2km),36-45,0,0,1
99,21,Yes,2,Research & Development,9,3,Medical,100,Female,4,Manufacturing Director,Single,178750,1.0,12,0,3.0,5,3,1,2,2,3,1.0,2.0,3.0,244,8.133578096539162,8.135833333333334,0.2979867210928537,22,0,0.01606425702811245,0.06827309236947791,0.0,0.0,0.11877394636015326,0.007662835249042145,1,0,6.113110181311018,0.7641387726638772,0,Proche (3-10km),<25,0,1,0
100,36,No,0,Human Resources,28,3,Human Resources,101,Male,2,Laboratory Technician,Single,24320,4.0,22,0,7.0,4,1,0,0,1,4,4.0,4.0,3.0,232,7.306164990421457,7.274861111111111,0.32273693686207344,0,0,0.020080321285140562,0.11646586345381527,0.0,0.024096385542168676,0.011494252873563218,0.0038314176245210726,0,0,8.133578096539162,1.0166972620673953,0,Très loin (>20km),36-45,0,0,1
101,36,No,2,Research & Development,6,3,Life Sciences,102,Female,2,Research Scientist,Married,47710,4.0,13,1,16.0,2,13,1,12,3,3,1.0,4.0,3.0,238,7.105030345471522,7.129583333333333,0.3052452368512967,0,0,0.024096385542168676,0.09236947791164658,0.0,0.07630522088353414,0.0,0.0,0,0,7.306164990421457,0.9132706238026821,0,Proche (3-10km),36-45,0,0,1
102,57,No,1,Research & Development,21,4,Life Sciences,103,Male,5,Research Scientist,Married,191610,2.0,18,0,15.0,2,3,1,2,1,3,4.0,3.0,3.0,235,6.327729314420803,6.349166666666667,0.29569685392448375,0,0,0.012048192771084338,0.10441767068273092,0.0,0.6265060240963856,0.0,0.0038314176245210726,0,0,7.105030345471522,0.8881287931839402,0,Très loin (>20km),>45,0,0,0
103,40,No,1,Research & Development,8,3,Other,104,Male,2,Sales Executive,Married,50870,3.0,14,1,10.0,3,7,1,7,3,3,4.0,3.0,3.0,233,8.1285121602289,8.117222222222223,0.2861738073402626,24,0,0.028112449799196786,0.11244979919678715,0.0,0.0,0.11877394636015326,0.0038314176245210726,0,0,6.327729314420803,0.7909661643026004,0,Proche (3-10km),36-45,0,0,0
104,21,No,0,Research & Development,1,5,Life Sciences,105,Female,2,Manager,Single,28630,1.0,14,0,3.0,2,3,2,2,1,3,1.0,4.0,2.0,229,7.98643255701116,7.983611111111111,0.26726010049843396,9,0,0.01606425702811245,0.1285140562248996,0.0,0.0,0.07662835249042145,0.0,0,0,8.1285121602289,1.0160640200286124,0,Très proche (0-2km),<25,0,1,1
105,33,Yes,1,Human Resources,28,2,Human Resources,106,Female,5,Manager,Single,55610,1.0,21,1,1.0,3,1,0,0,1,4,4.0,3.0,3.0,231,10.509096921596921,10.488888888888889,0.30665045566291943,231,221,0.0321285140562249,0.12048192771084337,0.0,0.0,0.1685823754789272,0.007662835249042145,1,0,7.98643255701116,0.998304069626395,0,Très loin (>20km),26-35,0,0,0
106,37,No,1,Research & Development,5,3,Life Sciences,107,Male,4,Research Scientist,Married,21440,6.0,19,0,17.0,3,5,0,3,4,3,3.0,1.0,3.0,231,7.9932840307840305,7.966111111111111,0.2918022262172735,11,0,0.0321285140562249,0.12048192771084337,0.0,0.0,0.08812260536398467,0.0,0,0,10.509096921596921,1.3136371151996151,1,Proche (3-10km),36-45,1,0,1
107,46,No,0,Sales,2,4,Marketing,108,Female,2,Laboratory Technician,Married,30650,2.0,11,0,7.0,3,1,0,0,3,3,3.0,3.0,4.0,228,6.103653752436647,6.095,0.2760742462786244,0,0,0.024096385542168676,0.13253012048192772,0.0,0.7911646586345381,0.0,0.011494252873563218,0,0,7.9932840307840305,0.9991605038480038,0,Très proche (0-2km),>45,0,0,1
108,41,Yes,2,Research & Development,16,1,Medical,109,Female,1,Research Scientist,Single,28100,1.0,11,0,8.0,3,8,7,7,4,3,1.0,2.0,3.0,233,7.587908917501192,7.588611111111111,0.28092136449257993,0,0,0.04417670682730924,0.11244979919678715,0.0,0.0,0.019157088122605363,0.011494252873563218,1,0,6.103653752436647,0.7629567190545808,0,Loin (11-20km),36-45,0,0,1
109,50,No,1,Research & Development,9,3,Medical,110,Female,3,Laboratory Technician,Single,98880,6.0,15,0,20.0,2,4,1,3,3,3,4.0,4.0,3.0,230,6.890321256038647,6.889444444444445,0.3040937156292478,0,0,0.024096385542168676,0.12449799196787148,0.0,0.1566265060240964,0.0,0.0,0,0,7.587908917501192,0.948488614687649,0,Proche (3-10km),>45,0,0,0
110,40,Yes,1,Research & Development,8,3,Medical,111,Female,1,Healthcare Representative,Married,86280,2.0,20,0,8.0,2,6,1,0,2,4,3.0,3.0,3.0,234,9.295999525166192,9.249305555555555,0.31919778281399236,234,4,0.0321285140562249,0.10843373493975904,0.0,0.0,0.1839080459770115,0.0,1,0,6.890321256038647,0.8612901570048309,0,Proche (3-10km),36-45,0,0,0
111,31,No,1,Research & Development,1,3,Life Sciences,112,Male,4,Human Resources,Single,28670,0.0,24,0,3.0,5,2,2,2,3,4,3.0,2.0,3.0,246,10.806078364950316,10.787638888888889,0.2826356108226116,246,246,0.028112449799196786,0.060240963855421686,0.0,0.0,0.18007662835249041,0.007662835249042145,0,0,9.295999525166192,1.161999940645774,1,Très proche (0-2km),26-35,1,0,1
112,21,Yes,1,Human Resources,10,2,Human Resources,113,Male,1,Laboratory Technician,Single,53730,1.0,12,1,1.0,2,1,0,0,3,3,3.0,2.0,3.0,230,5.995219806763284,5.976944444444444,0.3117684071979395,0,0,0.03614457831325301,0.12449799196787148,0.0,0.8232931726907631,0.0,0.007662835249042145,1,0,10.806078364950316,1.3507597956187896,1,Proche (3-10km),<25,1,1,0
113,29,No,1,Research & Development,1,3,Life Sciences,114,Female,2,Research Director,Single,66670,9.0,12,1,6.0,6,3,1,2,4,3,4.0,4.0,3.0,245,7.788609977324264,7.818333333333333,0.29518124628864656,1,0,0.040160642570281124,0.0642570281124498,0.0,0.004016064257028112,0.06513409961685823,0.01532567049808429,0,0,5.995219806763284,0.7494024758454105,0,Très proche (0-2km),26-35,0,1,0
114,35,No,1,Research & Development,29,3,Life Sciences,115,Female,3,Sales Executive,Single,50030,9.0,15,0,10.0,2,1,0,0,3,3,3.0,2.0,3.0,236,7.71770715630885,7.703749999999999,0.27487787766799116,0,0,0.024096385542168676,0.10040160642570281,0.0,0.0,0.038314176245210725,0.0038314176245210726,0,0,7.788609977324264,0.973576247165533,0,Très loin (>20km),36-45,0,0,0
115,27,No,1,Sales,2,3,Life Sciences,116,Male,1,Sales Executive,Divorced,23670,2.0,12,1,5.0,2,5,0,4,3,3,4.0,2.0,3.0,234,6.189450379867046,6.184861111111111,0.2831699616965777,0,0,0.01606425702811245,0.10843373493975904,0.0,0.7429718875502008,0.0,0.007662835249042145,0,0,7.71770715630885,0.9647133945386063,0,Très proche (0-2km),26-35,0,1,1
116,28,No,1,Research & Development,2,2,Medical,117,Male,3,Manager,Single,28580,1.0,12,0,7.0,2,7,0,7,2,3,2.0,4.0,3.0,232,7.120614224137931,7.115694444444445,0.32458149170593625,0,0,0.020080321285140562,0.11646586345381527,0.0,0.0963855421686747,0.007662835249042145,0.011494252873563218,0,0,6.189450379867046,0.7736812974833808,0,Très proche (0-2km),26-35,0,1,1
117,49,No,1,Sales,2,3,Technical Degree,118,Male,2,Manufacturing Director,Single,52040,8.0,14,1,26.0,3,5,0,0,3,3,2.0,3.0,3.0,240,7.825193287037036,7.834722222222222,0.27620586664169455,0,0,0.028112449799196786,0.08433734939759036,0.0,0.0,0.0421455938697318,0.007662835249042145,0,0,7.120614224137931,0.8900767780172414,0,Très proche (0-2km),>45,0,0,0
118,51,No,1,Research & Development,1,2,Life Sciences,119,Male,1,Sales Executive,Married,41050,4.0,22,1,18.0,2,7,0,7,3,4,3.0,4.0,2.0,228,7.619401803118908,7.616805555555556,0.3080290881785045,0,0,0.028112449799196786,0.13253012048192772,0.0,0.004016064257028112,0.03065134099616858,0.011494252873563218,0,0,7.825193287037036,0.9781491608796296,0,Très proche (0-2km),>45,0,0,1
119,36,No,1,Sales,15,2,Life Sciences,120,Male,1,Sales Executive,Married,96790,4.0,12,0,6.0,1,2,2,2,3,3,4.0,3.0,3.0,234,6.002463200379866,6.011805555555556,0.27938634922793876,0,0,0.03614457831325301,0.10843373493975904,0.0,0.8634538152610441,0.0,0.01532567049808429,0,0,7.619401803118908,0.9524252253898635,0,Loin (11-20km),36-45,0,0,0
120,34,Yes,0,Research & Development,7,3,Life Sciences,121,Male,1,Sales Representative,Single,56170,8.0,25,1,9.0,3,5,0,4,3,4,1.0,4.0,2.0,235,9.11312647754137,9.100555555555555,0.2968061611407182,232,0,0.01606425702811245,0.10441767068273092,0.0,0.0,0.18007662835249041,0.011494252873563218,1,0,6.002463200379866,0.7503079000474833,0,Proche (3-10km),26-35,0,0,0
121,55,No,1,Sales,26,3,Marketing,122,Male,1,Laboratory Technician,Single,104480,2.0,13,0,30.0,3,5,1,2,3,3,3.0,4.0,3.0,236,8.684139595103577,8.693055555555556,0.32306860326984255,173,0,0.01606425702811245,0.10040160642570281,0.0,0.0,0.1724137931034483,0.01532567049808429,0,0,9.11312647754137,1.1391408096926712,1,Très loin (>20km),>45,1,0,0
122,24,No,1,Research & Development,1,3,Life Sciences,123,Female,5,Manager,Divorced,28970,1.0,18,3,5.0,4,5,0,3,3,3,4.0,3.0,4.0,230,9.993131642512077,9.991388888888888,0.2929671106647452,230,114,0.04417670682730924,0.12449799196787148,0.0,0.0,0.16091954022988506,0.007662835249042145,0,0,8.684139595103577,1.0855174493879471,1,Très proche (0-2km),<25,0,1,1
123,30,No,1,Research & Development,3,3,Life Sciences,124,Female,2,Manager,Married,59680,1.0,13,0,1.0,3,1,0,0,3,3,3.0,2.0,3.0,231,6.900539923039923,6.8775,0.284796858526935,0,0,0.0321285140562249,0.12048192771084337,0.0,0.14056224899598393,0.0,0.007662835249042145,0,0,9.993131642512077,1.2491414553140097,1,Proche (3-10km),26-35,1,0,0
124,26,Yes,2,Sales,14,3,Life Sciences,125,Male,2,Manager,Single,75100,0.0,18,3,7.0,3,6,0,4,3,3,3.0,3.0,3.0,240,6.99935763888889,6.98625,0.3041732805740806,0,0,0.020080321285140562,0.08433734939759036,0.0,0.11646586345381527,0.0,0.011494252873563218,1,0,6.900539923039923,0.8625674903799904,0,Loin (11-20km),26-35,0,1,0
125,22,No,1,Research & Development,16,5,Other,126,Male,1,Research Scientist,Married,29910,1.0,19,2,2.0,3,2,1,2,2,3,1.0,2.0,3.0,231,6.2862301587301594,6.292222222222223,0.31405419879121377,0,0,0.024096385542168676,0.12048192771084337,0.0,0.6746987951807228,0.0,0.007662835249042145,0,0,6.99935763888889,0.8749197048611113,0,Loin (11-20km),<25,0,1,1
